amrs_concept_id,kenyaemr_concept_uuid,Category
6966,162198AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6968,162760AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6971,142177AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6983,83352AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7013,160555AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7064,160583AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7084,163723AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7222,163104AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7293,123919AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7308,164407AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7328,127777AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7343,163309AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7350,140941AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7362,1836AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7413,160721AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7444,124068AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7502,162275AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7584,77164AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7637,161562AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7656,162189AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7755,148517AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7764,115115AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7886,123084AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7890,117321AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7897,1255AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7947,1823AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7954,148787AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7971,119270AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8000,141830AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8007,118976AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8045,147104AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8078,145438AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8139,111525AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8288,1658AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8292,1659AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8293,1729AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8299,160572AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8300,136163AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8340,138010AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8349,,160536AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8350,160537AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8355,160653AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8356,1360AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8360,159382AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8394,121677AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8578,162331AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8601,162311AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8602,162277AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8607,159098AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8919,147230AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8933,85620AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9025,161642AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9028,124994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9050,162199AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9051,162200AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9052,160104AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9053,160124AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9055,162201AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9070,1855AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9082,160433AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9203,160554AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9318,164093AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,defaulter tracing
9320,af430c90-a512-43eb-aa91-50143c385304,
9435,651ca448-8ea9-4f17-9c98-62eafc40c7a3,
9461,112200AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9467,163042AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9471,163302AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9472,163303AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9605,162549AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9607,166536AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9609,d8262701-da92-455a-b206-23e5918871f6,
9611,161558AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9613,163488AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9736,b3b2fa9f-d4ac-42c1-8ac2-5cba19fa0403,
9742,c49549c5-f761-408b-bc71-c0ae1fd16b73,
9750,154311AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9782,cf543666-ce76-4e91-8b8d-c0b54a436a2e,
9783,5d308c8c-ad49-45e1-9885-e5d09a8e5587,
9784,160578AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9785,160578AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10085,95f73a05-7c52-4a8d-b3b1-f632a41d065d,
10102,167321AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10103,163088AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10104,6098AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10105,6c91dbf1-030d-4946-a45d-6f747f6c867b,
10106,162736AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10107,1743AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10108,1779AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10109,166365AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10116,160037AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10121,138554AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10239,162747AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10268,9fb85385-b4fb-468c-b7c1-22f75834b4b0,
10350,1801AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10363,116030AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10364,151522AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10365,162574AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10366,133481AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10367,1603AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10381,a869d37b-bf4d-4946-9318-15ff505211a5,
10400,06398e78-0d3e-43d5-8017-f2fc3865e2e0,
10518,0c6d1673-a620-476b-b381-ddbcb0eeffc7,
10530,4342d15d-22e2-456e-bbfd-16b42b2ec8c6,
10557,163339AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10591,1adbdc14-2324-4298-90d1-5b590c3cf094,
10647,164144AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10648,160551AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10649,160541AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10652,1693AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10653,160638AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10654,142917AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10655,119574AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10656,143129AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10657,141128AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10658,131040AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10659,114399AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10660,162626AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10661,140070AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10662,117698AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10663,112989AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10664,114395AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10665,121657AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10666,144576AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10667,131015AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10668,111721AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10669,133028AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10670,133469AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10671,132653AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10672,131032AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10673,126535AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10674,141597AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10675,160208AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10676,163414AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10677,162309AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10678,1660AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10679,162276AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10680,162278AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10681,160557AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10682,162543AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10683,72609AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10684,162544AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10685,162547AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10686,162172AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10687,162175AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10688,162176AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10689,162548AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10690,162177AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10691,162542AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10692,162536AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10693,162537AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10694,162538AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10695,162539AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10696,162540AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10697,162541AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10698,148888AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10699,118773AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10700,140039AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10701,159347AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10702,160754AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10703,160755AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10704,160756AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10705,160758AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10706,160753AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10707,162877AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10708,160080AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10709,160652AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10710,140125AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10711,123074AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10712,140940AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10713,140827AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10714,139100AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10715,139075AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10716,135841AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10717,160285AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10718,110099AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10719,126318AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10720,123588AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10721,127639AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10722,140147AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10723,136522AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10724,136282AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10725,124087AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10726,159423AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10727,160430AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10728,160521AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10740,160539AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10741,160640AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10747,160534AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10748,160535AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10761,162202AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10762,162203AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10763,162204AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10764,164104AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10765,152526AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10766,163611AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10767,1662AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10785,159098AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10786,118983AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10787,512AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10788,164075AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10791,eb113c76-aef8-4890-a611-fe22ba003123,
10793,160563AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10794,4bd29eed-e486-426d-a2b6-7e5bb75319f6,
10795,161361AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10796,104565AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10797,162565AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10798,162561AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10799,164511AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10800,164512AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10801,162563AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10802,162562AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10803,162559AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10805,163300AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10807,141585AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10808,142247AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10809,135462AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10810,116558AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10811,125198AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10812,139581AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10813,111061AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10814,163530AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10817,1359AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10818,126952AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10819,126939AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10820,125201AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10821,160981AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10822,152228AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10823,128055AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10824,146893AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10826,145712AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10827,164440AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10828,118872AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10829,150817AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10830,157498AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10831,161652AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10832,162229AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10833,f62b0135-00b1-4217-b98a-4ef3f771a08b,
10834,b463005c-29e5-4146-84fe-d5ddf0def837,
10845,f8fd8181-655e-4b32-97e3-4ae539c6de45,
10858,120291AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10860,151342AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10872,160641AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10873,160642AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10893,159368AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10935,155871AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10984,63da4194-a26a-4aa5-b5d5-4125b4822cf7,
10985,6dec7d7d-0fda-4e8d-8295-cb6ef426878d,
10986,4dc0119b-b2a6-4565-8d90-174b97ba31db,
10987,159615AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10988,1a2dba33-55d6-477a-b171-c09a489bc37f,
10989,7e18712d-8cda-49f5-bfeb-940406cc2e32,
10990,f55781c1-461c-4f44-b575-d87519d38c34,
10991,53447431-147e-4071-9c12-f6baf9463c2f,
10992,27b7ea34-4ea9-48b5-82a3-9981c430c808,
10993,3740fc18-bb23-4ddc-bba7-b010fba072b7,
10994,1639AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10995,163725AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10996,164435AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10999,164891AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11000,162846AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11001,163310AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11002,62c952eb-271d-46e5-9503-bb7445ce9744,
11003,f45c5118-5d98-4c73-b946-11242857709e,
11004,39a55450-b9a3-492f-8655-6824c37c5f99,
11005,55b0fb68-db04-44a3-91f0-7c9e7387549e,
11006,b440adac-be73-48c1-8f1b-238c0ace0d56,
11007,b437eaf0-92b2-4f78-87d0-1b14c5fa10a0,
11008,4b71fc6c-26c8-4fc3-a4e2-a2535110cf4d,
11009,5f23314e-71ee-4652-9b1c-4e0181794739,
11010,ad7a07fb-6b0c-4c5e-a953-0c748e2aa466,
11011,32d1e331-a5b2-4c28-91e3-cb24c5de9b17,
11012,c4c2f908-c3c9-4b09-bbd1-cf8af36a017e,
11013,d2293d8a-f265-46f9-80e3-5d6e1acc531e,
11014,7af21f8a-a51d-435c-a434-e62e07104b90,
11015,8e3af23c-cb62-45f8-96e3-e590672efa59,
11016,366aa52d-67cf-4f8a-bcef-095252b21e9e,
11018,1898AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11019,163108AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11020,708210ef-61c1-439c-8137-fe436c87cd11,
11027,162170AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11308,1727AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11443,115476AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11482,127784AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11593,148175AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11651,160119AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11654,160442AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11655,160515AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,1284AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11680,149019AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11681,153754AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11682,159351AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11683,120637AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11684,120576AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11685,119692AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11686,118631AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11687,117855AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11688,117789AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11689,115728AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11690,133687AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11692,162298AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11693,70878AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11694,162299AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11695,103727AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11696,162301AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11697,73667AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11698,80696AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11699,81723AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11700,81959AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11701,82559AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11702,83018AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11703,162307AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11705,850a960b-e8b5-4775-ba74-aaddb2abbf51,
11711,160716AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11724,e7f1b3a9-febb-4ece-abbe-df8de4912670,
11930,166607AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11938,163488AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
12253,1719AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
12258,c67be9a5-f497-4082-af81-11753f65ed4b,
12382,166365AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
12384,167161AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
159405,159405AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
159407,159407AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
163794,163794AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
